"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1316,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1316,"Srae Sambour","Khum","Commune",NA,NA
1317,40,"KHM","Cambodia",22,"Stœng Trêng",152,"Siem Pang",1317,"Thma Kaev","Khum","Commune",NA,NA
1318,40,"KHM","Cambodia",22,"Stœng Trêng",153,"Stueng Traeng",1318,"Preah Bat","Khum","Commune",NA,NA
1319,40,"KHM","Cambodia",22,"Stœng Trêng",153,"Stueng Traeng",1319,"Sameakki","Khum","Commune",NA,NA
1320,40,"KHM","Cambodia",22,"Stœng Trêng",153,"Stueng Traeng",1320,"Sarh Ruessei","Khum","Commune",NA,NA
1321,40,"KHM","Cambodia",22,"Stœng Trêng",153,"Stueng Traeng",1321,"Stueng Traeng","Khum","Commune",NA,NA
1322,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1322,"Anlong Chrey","Khum","Commune",NA,NA
1323,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1323,"Anlong Phe","Khum","Commune",NA,NA
1324,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1324,"Chamkar Leu","Khum","Commune",NA,NA
1325,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1325,"Kang Cham","Khum","Commune",NA,NA
1326,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1326,"Kaoh Snaeng","Khum","Commune",NA,NA
1327,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1327,"Ou Rai","Khum","Commune",NA,NA
1328,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1328,"Ou Svay","Khum","Commune",NA,NA
1329,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1329,"Preah Rumkel","Khum","Commune",NA,NA
1330,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1330,"Sam'ang","Khum","Commune",NA,NA
1331,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1331,"Srae Ruessei","Khum","Commune",NA,NA
1332,40,"KHM","Cambodia",22,"Stœng Trêng",154,"Thala Barivat",1332,"Thala","Khum","Commune",NA,NA
1333,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1333,"Bati","Khum","Commune",NA,NA
1334,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1334,"Bavet","Khum","Commune",NA,NA
1335,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1335,"Chantrea","Khum","Commune",NA,NA
1336,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1336,"Chres","Khum","Commune",NA,NA
1337,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1337,"Me Sa Thngak","Khum","Commune",NA,NA
1338,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1338,"Prasat","Khum","Commune",NA,NA
1339,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1339,"Prey Angkunh","Khum","Commune",NA,NA
1340,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1340,"Prey Kokir","Khum","Commune",NA,NA
1341,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1341,"Samraong","Khum","Commune",NA,NA
1342,40,"KHM","Cambodia",23,"Svay Rieng",155,"Chantrea",1342,"Tuol Sdei","Khum","Commune",NA,NA
1343,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1343,"Banteay Krang","Khum","Commune",NA,NA
1344,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1344,"Ksetr","Khum","Commune",NA,NA
1345,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1345,"Nhor","Khum","Commune",NA,NA
1346,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1346,"Preah Ponlea","Khum","Commune",NA,NA
1347,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1347,"Prey Thum","Khum","Commune",NA,NA
1348,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1348,"Reach Montir","Khum","Commune",NA,NA
1349,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1349,"Samlei","Khum","Commune",NA,NA
1350,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1350,"Samyaong","Khum","Commune",NA,NA
1351,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1351,"Svay Ta Yean","Khum","Commune",NA,NA
1352,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1352,"Svay Toea","Khum","Commune",NA,NA
1353,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1353,"Thmei","Khum","Commune",NA,NA
1354,40,"KHM","Cambodia",23,"Svay Rieng",156,"Kampong Rou",1354,"Tnaot","Khum","Commune",NA,NA
1355,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1355,"Ampil","Khum","Commune",NA,NA
1356,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1356,"Andoung Pou","Khum","Commune",NA,NA
1357,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1357,"Andoung Trabaek","Khum","Commune",NA,NA
1358,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1358,"Angk Prasrae","Khum","Commune",NA,NA
1359,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1359,"Chantrei","Khum","Commune",NA,NA
1360,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1360,"Chrey Thum","Khum","Commune",NA,NA
1361,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1361,"Doung","Khum","Commune",NA,NA
1362,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1362,"Kampong Trach","Khum","Commune",NA,NA
1363,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1363,"Kokir","Khum","Commune",NA,NA
1364,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1364,"Krasang","Khum","Commune",NA,NA
1365,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1365,"Mream","Khum","Commune",NA,NA
1366,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1366,"Mukh Da","Khum","Commune",NA,NA
1367,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1367,"Sambatt Mean Chey","Khum","Commune",NA,NA
1368,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1368,"Sambuor","Khum","Commune",NA,NA
1369,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1369,"Trapeang Sdau","Khum","Commune",NA,NA
1370,40,"KHM","Cambodia",23,"Svay Rieng",157,"Romeas Haek",1370,"Tras","Khum","Commune",NA,NA
1371,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1371,"Bos Mon","Khum","Commune",NA,NA
1372,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1372,"Chak","Khum","Commune",NA,NA
1373,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1373,"Chrung Popel","Khum","Commune",NA,NA
1374,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1374,"Kampong Ampil","Khum","Commune",NA,NA
1375,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1375,"Meun Chey","Khum","Commune",NA,NA
1376,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1376,"Pong Tuek","Khum","Commune",NA,NA
1377,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1377,"Sangkae","Khum","Commune",NA,NA
1378,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1378,"Svay Chek","Khum","Commune",NA,NA
1379,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1379,"Thmea","Khum","Commune",NA,NA
1380,40,"KHM","Cambodia",23,"Svay Rieng",158,"Rumduol",1380,"Thna Thnong","Khum","Commune",NA,NA
1381,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1381,"Angk Ta Sou","Khum","Commune",NA,NA
1382,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1382,"Basak","Khum","Commune",NA,NA
1383,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1383,"Chambak","Khum","Commune",NA,NA
1384,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1384,"Chamlang","Khum","Commune",NA,NA
1385,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1385,"Chek","Khum","Commune",NA,NA
1386,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1386,"Chheu Teal","Khum","Commune",NA,NA
1387,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1387,"Doun Sa","Khum","Commune",NA,NA
1388,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1388,"Kouk Pring","Khum","Commune",NA,NA
1389,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1389,"Kraol Kou","Khum","Commune",NA,NA
1390,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1390,"Kruos","Khum","Commune",NA,NA
1391,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1391,"Pouthi Reach","Khum","Commune",NA,NA
1392,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1392,"Svay Angk","Khum","Commune",NA,NA
1393,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1393,"Svay Chrum","Khum","Commune",NA,NA
1394,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1394,"Svay Thum","Khum","Commune",NA,NA
1395,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1395,"Svay Yea","Khum","Commune",NA,NA
1396,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1396,"Ta Suos","Khum","Commune",NA,NA
1397,40,"KHM","Cambodia",23,"Svay Rieng",159,"Svay Chrum",1397,"Thlok","Khum","Commune",NA,NA
1398,40,"KHM","Cambodia",23,"Svay Rieng",160,"Svay Rieng",1398,"Koy Trabaek","Khum","Commune",NA,NA
1399,40,"KHM","Cambodia",23,"Svay Rieng",160,"Svay Rieng",1399,"Pou Ta Hao","Khum","Commune",NA,NA
1400,40,"KHM","Cambodia",23,"Svay Rieng",160,"Svay Rieng",1400,"Prey Chhlak","Khum","Commune",NA,NA
1401,40,"KHM","Cambodia",23,"Svay Rieng",160,"Svay Rieng",1401,"Svay Rieng","Khum","Commune",NA,NA
1402,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1402,"Chrak Mtes","Khum","Commune",NA,NA
1403,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1403,"Kandieng Reay","Khum","Commune",NA,NA
1404,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1404,"Kokir Saom","Khum","Commune",NA,NA
1405,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1405,"Monourom","Khum","Commune",NA,NA
1406,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1406,"Popeaek","Khum","Commune",NA,NA
1407,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1407,"Prasout","Khum","Commune",NA,NA
1408,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1408,"Prey Ta Ei","Khum","Commune",NA,NA
1409,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1409,"Romeang Thkaol","Khum","Commune",NA,NA
1410,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1410,"Sambuor","Khum","Commune",NA,NA
1411,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1411,"Sangkhoar","Khum","Commune",NA,NA
1412,40,"KHM","Cambodia",23,"Svay Rieng",161,"Svay Teab",1412,"Svay Rumpea","Khum","Commune",NA,NA
1413,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1413,"Angkor Borei","Khum","Commune",NA,NA
1414,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1414,"Ba Srae","Khum","Commune",NA,NA
1415,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1415,"Kouk Thlok","Khum","Commune",NA,NA
1416,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1416,"Ponley","Khum","Commune",NA,NA
1417,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1417,"Preaek Phtoul","Khum","Commune",NA,NA
1418,40,"KHM","Cambodia",24,"Takêv",162,"Angkor Borei",1418,"Prey Phkoam","Khum","Commune",NA,NA
1419,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1419,"Chambak","Khum","Commune",NA,NA
1420,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1420,"Champei","Khum","Commune",NA,NA
1421,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1421,"Doung","Khum","Commune",NA,NA
1422,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1422,"Kandoeng","Khum","Commune",NA,NA
1423,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1423,"Komar Reachea","Khum","Commune",NA,NA
1424,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1424,"Krang Leav","Khum","Commune",NA,NA
1425,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1425,"Krang thnong","Khum","Commune",NA,NA
1426,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1426,"Lumpong","Khum","Commune",NA,NA
1427,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1427,"Pea Ream","Khum","Commune",NA,NA
1428,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1428,"Pot Sar","Khum","Commune",NA,NA
1429,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1429,"Souphi","Khum","Commune",NA,NA
1430,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1430,"Tang Doung","Khum","Commune",NA,NA
1431,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1431,"Tnaot","Khum","Commune",NA,NA
1432,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1432,"Trapeang krasang","Khum","Commune",NA,NA
1433,40,"KHM","Cambodia",24,"Takêv",163,"Bati",1433,"Trapeang Sab","Khum","Commune",NA,NA
1434,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1434,"Bourei Cholsar","Khum","Commune",NA,NA
1435,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1435,"Chey Chouk","Khum","Commune",NA,NA
1436,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1436,"Doung Khpos","Khum","Commune",NA,NA
1437,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1437,"Kampong Krasang","Khum","Commune",NA,NA
1438,40,"KHM","Cambodia",24,"Takêv",164,"Bourei Cholsar",1438,"Kouk Pou","Khum","Commune",NA,NA
1439,40,"KHM","Cambodia",24,"Takêv",165,"Doun Kaev",1439,"Baray","Khum","Commune",NA,NA
1440,40,"KHM","Cambodia",24,"Takêv",165,"Doun Kaev",1440,"Roka Knong","Khum","Commune",NA,NA
1441,40,"KHM","Cambodia",24,"Takêv",165,"Doun Kaev",1441,"Roka Krau","Khum","Commune",NA,NA
1442,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1442,"Krapum Chhuk","Khum","Commune",NA,NA
1443,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1443,"Pech Sar","Khum","Commune",NA,NA
1444,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1444,"Prey Khla","Khum","Commune",NA,NA
1445,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1445,"Prey Yuthka","Khum","Commune",NA,NA
1446,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1446,"Romenh","Khum","Commune",NA,NA
1447,40,"KHM","Cambodia",24,"Takêv",166,"Kaoh Andaet",1447,"Thlea Prachum","Khum","Commune",NA,NA
1448,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1448,"Angk Prasat","Khum","Commune",NA,NA
1449,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1449,"Kamnab","Khum","Commune",NA,NA
1450,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1450,"Kampeaeng","Khum","Commune",NA,NA
1451,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1451,"Kiri Chong Kaoh","Khum","Commune",NA,NA
1452,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1452,"Kouk Prech","Khum","Commune",NA,NA
1453,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1453,"Phnum Den","Khum","Commune",NA,NA
1454,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1454,"Preah Bat Choan Chum","Khum","Commune",NA,NA
1455,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1455,"Prey Ampok","Khum","Commune",NA,NA
1456,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1456,"Prey Rumdeng","Khum","Commune",NA,NA
1457,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1457,"Ream Andaeuk","Khum","Commune",NA,NA
1458,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1458,"Saom","Khum","Commune",NA,NA
1459,40,"KHM","Cambodia",24,"Takêv",167,"Kiri Vong",1459,"Ta Ou","Khum","Commune",NA,NA
1460,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1460,"Angkanh","Khum","Commune",NA,NA
1461,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1461,"Ban Kam","Khum","Commune",NA,NA
1462,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1462,"Champa","Khum","Commune",NA,NA
1463,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1463,"Char","Khum","Commune",NA,NA
1464,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1464,"Kampeaeng","Khum","Commune",NA,NA
1465,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1465,"Kampong Reab","Khum","Commune",NA,NA
1466,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1466,"Kdanh","Khum","Commune",NA,NA
1467,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1467,"Pou Rumchak","Khum","Commune",NA,NA
1468,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1468,"Prey Kabbas","Khum","Commune",NA,NA
1469,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1469,"Prey Lvea","Khum","Commune",NA,NA
1470,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1470,"Prey Phdau","Khum","Commune",NA,NA
1471,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1471,"Snao","Khum","Commune",NA,NA
1472,40,"KHM","Cambodia",24,"Takêv",168,"Prey Kabbas",1472,"Tang Yab","Khum","Commune",NA,NA
1473,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1473,"Boeng Tranh Khang Ch","Khum","Commune",NA,NA
1474,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1474,"Boeng Tranh Khang Tb","Khum","Commune",NA,NA
1475,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1475,"Cheung Kuon","Khum","Commune",NA,NA
1476,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1476,"Chumreah Pen","Khum","Commune",NA,NA
1477,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1477,"Khvav","Khum","Commune",NA,NA
1478,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1478,"Lumchang","Khum","Commune",NA,NA
1479,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1479,"Rovieng","Khum","Commune",NA,NA
1480,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1480,"Samraong","Khum","Commune",NA,NA
1481,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1481,"Sla","Khum","Commune",NA,NA
1482,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1482,"Soeng","Khum","Commune",NA,NA
1483,40,"KHM","Cambodia",24,"Takêv",169,"Samraong",1483,"Trea","Khum","Commune",NA,NA
1484,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1484,"Angk Ta Saom","Khum","Commune",NA,NA
1485,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1485,"Cheang Tong","Khum","Commune",NA,NA
1486,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1486,"Kus","Khum","Commune",NA,NA
1487,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1487,"Leay Bour","Khum","Commune",NA,NA
1488,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1488,"Nhaeng Nhang","Khum","Commune",NA,NA
1489,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1489,"Otdam Souriya","Khum","Commune",NA,NA
1490,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1490,"Ou Saray","Khum","Commune",NA,NA
1491,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1491,"Popel","Khum","Commune",NA,NA
1492,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1492,"Samraong","Khum","Commune",NA,NA
1493,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1493,"Srae Ronoung","Khum","Commune",NA,NA
1494,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1494,"Ta Phem","Khum","Commune",NA,NA
1495,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1495,"Tram Kak","Khum","Commune",NA,NA
1496,40,"KHM","Cambodia",24,"Takêv",170,"Tram Kak",1496,"Trapeang Thum Khang","Khum","Commune",NA,NA
1497,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1497,"Angk Kaev","Khum","Commune",NA,NA
1498,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1498,"Angk Khnaor","Khum","Commune",NA,NA
1499,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1499,"Angkanh","Khum","Commune",NA,NA
1500,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1500,"Chi Khmar","Khum","Commune",NA,NA
1501,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1501,"Khvav","Khum","Commune",NA,NA
1502,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1502,"Prambei Mom","Khum","Commune",NA,NA
1503,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1503,"Prey Sloek","Khum","Commune",NA,NA
1504,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1504,"Roneam","Khum","Commune",NA,NA
1505,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1505,"Sambuor","Khum","Commune",NA,NA
1506,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1506,"Sanlung","Khum","Commune",NA,NA
1507,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1507,"Smaong","Khum","Commune",NA,NA
1508,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1508,"Srangae","Khum","Commune",NA,NA
1509,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1509,"Thlok","Khum","Commune",NA,NA
1510,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1510,"Tralach","Khum","Commune",NA,NA
1511,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1511,"Chong Cheach","Khum","Commune",NA,NA
1512,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1512,"Dambae","Khum","Commune",NA,NA
1513,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1513,"Kouk Srok","Khum","Commune",NA,NA
1514,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1514,"Neang Teut","Khum","Commune",NA,NA
1515,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1515,"Seda","Khum","Commune",NA,NA
1516,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1516,"Trapeang Pring","Khum","Commune",NA,NA
1517,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1517,"Tuek Chrov","Khum","Commune",NA,NA
1518,40,"KHM","Cambodia",25,"Tbong Khmum",173,"Kampong Siem",1518,"Kaoh Samraong","Khum","Commune",NA,NA
1519,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1519,"Chhuk","Khum","Commune",NA,NA
1520,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1520,"Chumnik","Khum","Commune",NA,NA
1521,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1521,"Kampong Treas","Khum","Commune",NA,NA
1522,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1522,"Kaoh Pir","Khum","Commune",NA,NA
1523,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1523,"Krouch Chhmar","Khum","Commune",NA,NA
1524,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1524,"Peus Muoy","Khum","Commune",NA,NA
1525,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1525,"Peus Pir","Khum","Commune",NA,NA
1526,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1526,"Preaek a Chi","Khum","Commune",NA,NA
1527,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1527,"Roka Khnaor","Khum","Commune",NA,NA
1528,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1528,"Svay Khleang","Khum","Commune",NA,NA
1529,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1529,"Trea","Khum","Commune",NA,NA
1530,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1530,"Tuol Snuol","Khum","Commune",NA,NA
1531,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1531,"Chan Mul","Khum","Commune",NA,NA
1532,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1532,"Choam Kravien","Khum","Commune",NA,NA
1533,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1533,"Choam Ta Mau","Khum","Commune",NA,NA
1534,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1534,"Choam","Khum","Commune",NA,NA
1535,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1535,"Dar","Khum","Commune",NA,NA
1536,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1536,"Kampoan","Khum","Commune",NA,NA
1537,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1537,"Kokir","Khum","Commune",NA,NA
1538,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1538,"Memong","Khum","Commune",NA,NA
1539,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1539,"Memot","Khum","Commune",NA,NA
1540,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1540,"Rumchek","Khum","Commune",NA,NA
1541,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1541,"Rung","Khum","Commune",NA,NA
1542,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1542,"Tonlung","Khum","Commune",NA,NA
